text,Word,Sentence #,indexloc
,取得,259,15
,（,259,16
,子会社,259,17
,化,259,18
,）,259,19
,に関する,259,20
,基本,259,21
,合意,259,22
,書,259,23
,締結,259,24
,の,259,25
,お知らせ,259,26
ユーフォリア と の 資本 業務 提携 の お知らせ,ユーフォリア,260,0
,と,260,1
,の,260,2
,資本,260,3
,業務,260,4
,提携,260,5
,の,260,6
,お知らせ,260,7
株式会社 クラッソーネ と の 業務 提携 に関する お知らせ,株式会社,261,0
,クラッソーネ,261,1
,と,261,2
,の,261,3
,業務,261,4
,提携,261,5
,に関する,261,6
,お知らせ,261,7
株式会社 サラヴィオ 化粧 品 と の 資本 業務 提携 に関する お知らせ,株式会社,262,0
,サラヴィオ,262,1
,化粧,262,2
,品,262,3
,と,262,4
,の,262,5
,資本,262,6
,業務,262,7
,提携,262,8
,に関する,262,9
,お知らせ,262,10
インフォコム と アドバンスト・メディア が 業務 提携 MR 支援 プラットフォーム 「 DigiPro 」 の 音声 入力 機能 強化 で,インフォコム,263,0
,と,263,1
,アドバンスト・メディア,263,2
,が,263,3
,業務,263,4
,提携,263,5
,MR,263,6
,支援,263,7
,プラットフォーム,263,8
,「,263,9
,DigiPro,263,10
,」,263,11
,の,263,12
,音声,263,13
,入力,263,14
,機能,263,15
,強化,263,16
,で,263,17
株式会社 城北 通信 サービス と の 業務 提携 に関する お知らせ,株式会社,264,0
,城北,264,1
,通信,264,2
,サービス,264,3
,と,264,4
,の,264,5
,業務,264,6
,提携,264,7
,に関する,264,8
,お知らせ,264,9
2019 . 12 . 06 プレス リリース Ｈ ＥＲＯＺ 、 ＳＭＢＣ 日興証券 と の 業務 提携 契約 を 締結,2019,265,0
,.,265,1
,12,265,2
,.,265,3
,06,265,4
,プレス,265,5
,リリース,265,6
,Ｈ,265,7
,ＥＲＯＺ,265,8
,、,265,9
,ＳＭＢＣ,265,10
,日興証券,265,11
,と,265,12
,の,265,13
,業務,265,14
,提携,265,15
,契約,265,16
,を,265,17
,締結,265,18
株式会社 ユーザ ベース は 、 12 月 5 日 の 取締役 会 決議 において 、 株式会社 東京 放送 ホールディングス （ 以下 ： TBS ） と 業務 提携 契約 を 締結 いたし まし た 。 また 、 本 業務 提携 契約 に 基づき 、 約 20 億 円 の 第三者 割当 増資 を 実施 する こと を 決議 いたし まし た ので お知らせ いたし ます 。,株式会社,266,0
,ユーザ,266,1
,ベース,266,2
,は,266,3
,、,266,4
,12,266,5
,月,266,6
,5,266,7
,日,266,8
,の,266,9
,取締役,266,10
,会,266,11
,決議,266,12
,において,266,13
,、,266,14
,株式会社,266,15
,東京,266,16
,放送,266,17
,ホールディングス,266,18
,（,266,19
,以下,266,20
,：,266,21
,TBS,266,22
,）,266,23
,と,266,24
,業務,266,25
,提携,266,26
,契約,266,27
,を,266,28
,締結,266,29
,いたし,266,30
,まし,266,31
,た,266,32
,。,266,33
,また,266,34
,、,266,35
,本,266,36
,業務,266,37
,提携,266,38
,契約,266,39
,に,266,40
,基づき,266,41
,、,266,42
,約,266,43
,20,266,44
,億,266,45
,円,266,46
,の,266,47
,第三者,266,48
,割当,266,49
,増資,266,50
,を,266,51
,実施,266,52
,する,266,53
,こと,266,54
,を,266,55
,決議,266,56
,いたし,266,57
,まし,266,58
,た,266,59
,ので,266,60
,お知らせ,266,61
,いたし,266,62
,ます,266,63
,。,266,64
開発 品 SP - 04 日本 販売 権 導出 契約 の 締結 、 資本 提携 （ 第三者 割当 による 新株 式 の 発行 ） 及び その他 の 関係 会社 の 異動 に関する お知らせ,開発,267,0
,品,267,1
,SP,267,2
,-,267,3
,04,267,4
,日本,267,5
,販売,267,6
,権,267,7
,導出,267,8
,契約,267,9
,の,267,10
,締結,267,11
,、,267,12
,資本,267,13
,提携,267,14
,（,267,15
,第三者,267,16
,割当,267,17
,による,267,18
,新株,267,19
,式,267,20
,の,267,21
,発行,267,22
,）,267,23
,及び,267,24
,その他,267,25
,の,267,26
,関係,267,27
,会社,267,28
,の,267,29
,異動,267,30
,に関する,267,31
,お知らせ,267,32
UUUM 、 株式会社 クラージュ と の 業務 提携 契約 を 締結 ～ TikTok クリエイター の サポート を 強化 ～,UUUM,268,0
,、,268,1
,株式会社,268,2
,クラージュ,268,3
,と,268,4
,の,268,5
,業務,268,6
,提携,268,7
,契約,268,8
,を,268,9
,締結,268,10
,～,268,11
,TikTok,268,12
,クリエイター,268,13
,の,268,14
,サポート,268,15
,を,268,16
,強化,268,17
,～,268,18
ZUU 、 株式 投資 型 クラウドファンディング に 参入 、 ユニ コーン 社 と 資本 業務 提携,ZUU,269,0
,、,269,1
,株式,269,2
,投資,269,3
,型,269,4
,クラウドファンディング,269,5
,に,269,6
,参入,269,7
,、,269,8
,ユニ,269,9
,コーン,269,10
,社,269,11
,と,269,12
,資本,269,13
,業務,269,14
,提携,269,15
資本 業務 提携 、 第三者 割当 により 発行 さ れる 株式 の 募集 並びに 当社 主要 株主 の 移動 に 関す ...,資本,270,0
,業務,270,1
,提携,270,2
,、,270,3
,第三者,270,4
,割当,270,5
,により,270,6
,発行,270,7
,さ,270,8
,れる,270,9
,株式,270,10
,の,270,11
,募集,270,12
,並びに,270,13
,当社,270,14
,主要,270,15
,株主,270,16
,の,270,17
,移動,270,18
,に,270,19
,関す,270,20
,...,270,21
資本 業務 提携 、 第三者 割当 により 発行 さ れる 株式 の 募集 並びに 当社 主要 株主 の 移動 に関する お 知 ...,資本,271,0
,業務,271,1
,提携,271,2
,、,271,3
,第三者,271,4
,割当,271,5
,により,271,6
,発行,271,7
,さ,271,8
,れる,271,9
,株式,271,10
,の,271,11
,募集,271,12
,並びに,271,13
,当社,271,14
,主要,271,15
,株主,271,16
,の,271,17
,移動,271,18
,に関する,271,19
,お,271,20
,知,271,21
,...,271,22
［ ベルグアース 株式会社 と の 業務 提携 に関する お知らせ ］,［,272,0
,ベルグアース,272,1
,株式会社,272,2
,と,272,3
,の,272,4
,業務,272,5
,提携,272,6
,に関する,272,7
,お知らせ,272,8
,］,272,9
「 ベルグアース 株式会社 と の 業務 提携 に関する お知らせ 」 について,「,273,0
,ベルグアース,273,1
,株式会社,273,2
,と,273,3
,の,273,4
,業務,273,5
,提携,273,6
,に関する,273,7
,お知らせ,273,8
,」,273,9
,について,273,10
ペーパー ロジック 社 と の 企業 文書 デジタル 化 サービス 提供 に関する 業務 提携 の お知らせ,ペーパー,274,0
,ロジック,274,1
,社,274,2
,と,274,3
,の,274,4
,企業,274,5
,文書,274,6
,デジタル,274,7
,化,274,8
,サービス,274,9
,提供,274,10
,に関する,274,11
,業務,274,12
,提携,274,13
,の,274,14
,お知らせ,274,15
資本 業務 提携 、 第三者 割当 により 発行 さ れる 株式 の 募集 並びに 当社 主要 株主 の 移動 に関する お知らせ を 掲載 し まし た 。,資本,275,0
,業務,275,1
,提携,275,2
,、,275,3
,第三者,275,4
,割当,275,5
,により,275,6
,発行,275,7
,さ,275,8
,れる,275,9
,株式,275,10
,の,275,11
,募集,275,12
,並びに,275,13
,当社,275,14
,主要,275,15
,株主,275,16
,の,275,17
,移動,275,18
,に関する,275,19
,お知らせ,275,20
,を,275,21
,掲載,275,22
,し,275,23
,まし,275,24
,た,275,25
,。,275,26
株式会社 シグマ 映像 の 株式 取得 （ 完全 子会社 化 ） 及び 株式 譲渡 契約 締結 に関する お知らせ,株式会社,276,0
,シグマ,276,1
,映像,276,2
,の,276,3
,株式,276,4
,取得,276,5
,（,276,6
,完全,276,7
,子会社,276,8
,化,276,9
,）,276,10
,及び,276,11
,株式,276,12
,譲渡,276,13
,契約,276,14
,締結,276,15
,に関する,276,16
,お知らせ,276,17
台湾 EmBestor 社 と の 資本 業務 提携 に関する お知らせ pdf,台湾,277,0
,EmBestor,277,1
,社,277,2
,と,277,3
,の,277,4
,資本,277,5
,業務,277,6
,提携,277,7
,に関する,277,8
,お知らせ,277,9
,pdf,277,10
え ん フォト と コドモン が 業務 提携 、 第 一 弾 として オンライン 写真 ...,え,278,0
,ん,278,1
,フォト,278,2
,と,278,3
,コドモン,278,4
,が,278,5
,業務,278,6
,提携,278,7
,、,278,8
,第,278,9
,一,278,10
,弾,278,11
,として,278,12
,オンライン,278,13
,写真,278,14
,...,278,15
ANYMIND GROUP LIMITED と の 資本 業務 提携 に 係る 契約 締結 に関する お知らせ,ANYMIND,279,0
,GROUP,279,1
,LIMITED,279,2
,と,279,3
,の,279,4
,資本,279,5
,業務,279,6
,提携,279,7
,に,279,8
,係る,279,9
,契約,279,10
,締結,279,11
,に関する,279,12
,お知らせ,279,13
東映 アニメーション 株式会社 、 株式会社 アナライズログ と 資本 業務 提携 の お知らせ,東映,280,0
,アニメーション,280,1
,株式会社,280,2
,、,280,3
,株式会社,280,4
,アナライズログ,280,5
,と,280,6
,資本,280,7
,業務,280,8
,提携,280,9
,の,280,10
,お知らせ,280,11
株式会社 ブレイブソフト と の 業務 資本 提携 の お知らせ,株式会社,281,0
,ブレイブソフト,281,1
,と,281,2
,の,281,3
,業務,281,4
,資本,281,5
,提携,281,6
,の,281,7
,お知らせ,281,8
兼松 コミュニケーションズ 株式会社 と の 業務 提携 に関する お知らせ,兼松,282,0
,コミュニケーションズ,282,1
,株式会社,282,2
,と,282,3
,の,282,4
,業務,282,5
,提携,282,6
,に関する,282,7
,お知らせ,282,8
株式会社 リサーチアンドソリューション 交通 事故 削減 支援 サービス 提供 を 目的 と し た 業務 提携 契約 を 締結,株式会社,283,0
,リサーチアンドソリューション,283,1
,交通,283,2
,事故,283,3
,削減,283,4
,支援,283,5
,サービス,283,6
,提供,283,7
,を,283,8
,目的,283,9
,と,283,10
,し,283,11
,た,283,12
,業務,283,13
,提携,283,14
,契約,283,15
,を,283,16
,締結,283,17
業務 提携 に関する お知らせ ( 152 KB ),業務,284,0
,提携,284,1
,に関する,284,2
,お知らせ,284,3
,(,284,4
,152,284,5
,KB,284,6
,),284,7
スマート フォン 決済 アプリ 「 PayB 」 取扱い に関する 株式会社 アプラス と の 業務 提携 の お知らせ,スマート,285,0
,フォン,285,1
,決済,285,2
,アプリ,285,3
,「,285,4
,PayB,285,5
,」,285,6
,取扱い,285,7
,に関する,285,8
,株式会社,285,9
,アプラス,285,10
,と,285,11
,の,285,12
,業務,285,13
,提携,285,14
,の,285,15
,お知らせ,285,16
ネット 型 リユース 事業 を 手掛ける BuySell Technologies と 当社 イン ベスト 事業 における 業務 提携 に関する お知らせ,ネット,286,0
,型,286,1
,リユース,286,2
,事業,286,3
,を,286,4
,手掛ける,286,5
,BuySell,286,6
,Technologies,286,7
,と,286,8
,当社,286,9
,イン,286,10
,ベスト,286,11
,事業,286,12
,における,286,13
,業務,286,14
,提携,286,15
,に関する,286,16
,お知らせ,286,17
ASEAN 諸国 を 中心 と し た 高度 人材 の 日本 企業 へ の 就業 支援 を スタート アクセス グループ と ㈱ Ｏｎｅ Ｔｅｒｒａｃｅ が 業務 提携 、 人材 採用 セミナー を 初 開催,ASEAN,287,0
,諸国,287,1
,を,287,2
,中心,287,3
,と,287,4
,し,287,5
,た,287,6
,高度,287,7
,人材,287,8
,の,287,9
,日本,287,10
,企業,287,11
,へ,287,12
,の,287,13
,就業,287,14
,支援,287,15
,を,287,16
,スタート,287,17
,アクセス,287,18
,グループ,287,19
,と,287,20
,㈱,287,21
,Ｏｎｅ,287,22
,Ｔｅｒｒａｃｅ,287,23
,が,287,24
,業務,287,25
,提携,287,26
,、,287,27
,人材,287,28
,採用,287,29
,セミナー,287,30
,を,287,31
,初,287,32
,開催,287,33
さ が み ライフ サービス 株式会社 及び 株式会社 シンエイ ・ クリエート ・ サービス の 株式 取得 （ 子会社 化 ） に関する 株式 譲渡 契約 書 締結 の お知らせ,さ,288,0
,が,288,1
,み,288,2
,ライフ,288,3
,サービス,288,4
,株式会社,288,5
,及び,288,6
,株式会社,288,7
,シンエイ,288,8
,・,288,9
,クリエート,288,10
,・,288,11
,サービス,288,12
,の,288,13
,株式,288,14
,取得,288,15
,（,288,16
,子会社,288,17
,化,288,18
,）,288,19
,に関する,288,20
,株式,288,21
,譲渡,288,22
,契約,288,23
,書,288,24
,締結,288,25
,の,288,26
,お知らせ,288,27
2019 年 12 月 26 日 外国 人 留学生 向け サービス における 三 社 間 の 業務 提携 に関する お知らせ,2019,289,0
,年,289,1
,12,289,2
,月,289,3
,26,289,4
,日,289,5
,外国,289,6
,人,289,7
,留学生,289,8
,向け,289,9
,サービス,289,10
,における,289,11
,三,289,12
,社,289,13
,間,289,14
,の,289,15
,業務,289,16
,提携,289,17
,に関する,289,18
,お知らせ,289,19
外国 人 留学生 向け サービス における 三 社 間 の 業務 提携 に関する お知らせ ～ 三 社 の 強み （ 進学 、 就職 、 住まい ） を 活かし 、 留学生 が 活躍 できる 未来 を サポート ～,外国,290,0
,人,290,1
,留学生,290,2
,向け,290,3
,サービス,290,4
,における,290,5
,三,290,6
,社,290,7
,間,290,8
,の,290,9
,業務,290,10
,提携,290,11
,に関する,290,12
,お知らせ,290,13
,～,290,14
,三,290,15
,社,290,16
,の,290,17
,強み,290,18
,（,290,19
,進学,290,20
,、,290,21
,就職,290,22
,、,290,23
,住まい,290,24
,）,290,25
,を,290,26
,活かし,290,27
,、,290,28
,留学生,290,29
,が,290,30
,活躍,290,31
,できる,290,32
,未来,290,33
,を,290,34
,サポート,290,35
,～,290,36
ブランディングテクノロジー 、 NEXERA と 業務 提携,ブランディングテクノロジー,291,0
,、,291,1
,NEXERA,291,2
,と,291,3
,業務,291,4
,提携,291,5
2020 . 01 . 07 お知らせ 連結 子会社 の 異動 （ 株式 譲渡 ） に関する 基本 合意 書 締結 及び 関係 会社 株式 売却 損 の 計上 （ 見込み ） の お知らせ,2020,292,0
,.,292,1
,01,292,2
,.,292,3
,07,292,4
,お知らせ,292,5
,連結,292,6
,子会社,292,7
,の,292,8
,異動,292,9
,（,292,10
,株式,292,11
,譲渡,292,12
,）,292,13
,に関する,292,14
,基本,292,15
,合意,292,16
,書,292,17
,締結,292,18
,及び,292,19
,関係,292,20
,会社,292,21
,株式,292,22
,売却,292,23
,損,292,24
,の,292,25
,計上,292,26
,（,292,27
,見込み,292,28
,）,292,29
,の,292,30
,お知らせ,292,31
株式会社 シンク スマイル と の 業務 提携 に関する お知らせ,株式会社,293,0
,シンク,293,1
,スマイル,293,2
,と,293,3
,の,293,4
,業務,293,5
,提携,293,6
,に関する,293,7
,お知らせ,293,8
こと 京都 株式会社 と 業務 提携 契約 を 締結,こと,294,0
,京都,294,1
,株式会社,294,2
,と,294,3
,業務,294,4
,提携,294,5
,契約,294,6
,を,294,7
,締結,294,8
美 格 智能 技 术股 份有 限 公司 社 と の 業務 提携 および 、 販売 会社 設立 に関する お知らせ （ PDF : 328 KB ）,美,295,0
,格,295,1
,智能,295,2
,技,295,3
,术股,295,4
,份有,295,5
,限,295,6
,公司,295,7
,社,295,8
,と,295,9
,の,295,10
,業務,295,11
,提携,295,12
,および,295,13
,、,295,14
,販売,295,15
,会社,295,16
,設立,295,17
,に関する,295,18
,お知らせ,295,19
,（,295,20
,PDF,295,21
,:,295,22
,328,295,23
,KB,295,24
,）,295,25
当社 連結 子会社 の 業務 提携 に関する お知らせ,当社,296,0
,連結,296,1
,子会社,296,2
,の,296,3
,業務,296,4
,提携,296,5
,に関する,296,6
,お知らせ,296,7
神奈川 銀行 と の 業務 提携 について,神奈川,297,0
,銀行,297,1
,と,297,2
,の,297,3
,業務,297,4
,提携,297,5
,について,297,6
株式会社 PetRibbon と の 業務 提携 に関する お知らせ 。,株式会社,298,0
,PetRibbon,298,1
,と,298,2
,の,298,3
,業務,298,4
,提携,298,5
,に関する,298,6
,お知らせ,298,7
,。,298,8
アラヤ と モルフォ が 業務 提携 契約 エッジ AI を 加速 さ せる AI モデル 自動 圧縮 ソフト 「 Pressai 」 を 共同 開発,アラヤ,299,0
,と,299,1
,モルフォ,299,2
,が,299,3
,業務,299,4
,提携,299,5
,契約,299,6
,エッジ,299,7
,AI,299,8
,を,299,9
,加速,299,10
,さ,299,11
,せる,299,12
,AI,299,13
,モデル,299,14
,自動,299,15
,圧縮,299,16
,ソフト,299,17
,「,299,18
,Pressai,299,19
,」,299,20
,を,299,21
,共同,299,22
,開発,299,23
ニュース リリース _ 業務 提携,ニュース,300,0
,リリース,300,1
,_,300,2
,業務,300,3
,提携,300,4
プロトコーポレーション 、 ナノ コネクト と 資本 業務 提携 を 締結 〜 AI （ 人工 知能 ） 市場 や ゲーミフィケーション 、 DX 分野 にて 協業 〜,プロトコーポレーション,301,0
,、,301,1
,ナノ,301,2
,コネクト,301,3
,と,301,4
,資本,301,5
,業務,301,6
,提携,301,7
,を,301,8
,締結,301,9
,〜,301,10
,AI,301,11
,（,301,12
,人工,301,13
,知能,301,14
,）,301,15
,市場,301,16
,や,301,17
,ゲーミフィケーション,301,18
,、,301,19
,DX,301,20
,分野,301,21
,にて,301,22
,協業,301,23
,〜,301,24
当社 と 創 イノベーション 株式会社 と の 簡易 株式 交換 に関する 基本 合意 書 締結 の お知らせ,当社,302,0
,と,302,1
,創,302,2
,イノベーション,302,3
,株式会社,302,4
,と,302,5
,の,302,6
,簡易,302,7
,株式,302,8
,交換,302,9
,に関する,302,10
,基本,302,11
,合意,302,12
,書,302,13
,締結,302,14
,の,302,15
,お知らせ,302,16
株式会社 Timers と の 業務 提携 に関する お知らせ [ 249 KB ],株式会社,303,0
,Timers,303,1
,と,303,2
,の,303,3
,業務,303,4
,提携,303,5
,に関する,303,6
,お知らせ,303,7
,[,303,8
,249,303,9
,KB,303,10
,],303,11
当社 子会社 と 株式会社 アローズコーポレーション と の 業務 提携 に関する お知らせ,当社,304,0
,子会社,304,1
,と,304,2
,株式会社,304,3
,アローズコーポレーション,304,4
,と,304,5
,の,304,6
,業務,304,7
,提携,304,8
,に関する,304,9
,お知らせ,304,10
株式会社 ドーガン と の 包括 的 資本 業務 提携 に関する 基本 合意 書 の 解除 に関する お知らせ NEW,株式会社,305,0
,ドーガン,305,1
,と,305,2
,の,305,3
,包括,305,4
,的,305,5
,資本,305,6
,業務,305,7
,提携,305,8
,に関する,305,9
,基本,305,10
,合意,305,11
,書,305,12
,の,305,13
,解除,305,14
,に関する,305,15
,お知らせ,305,16
,NEW,305,17
株式会社 ドーガン と の 包括 的 資本 業務 提携 に関する 基本 合意 書 の 解除 に関する お 知 ら NEW,株式会社,306,0
,ドーガン,306,1
,と,306,2
,の,306,3
,包括,306,4
,的,306,5
,資本,306,6
,業務,306,7
,提携,306,8
,に関する,306,9
,基本,306,10
,合意,306,11
,書,306,12
,の,306,13
,解除,306,14
,に関する,306,15
,お,306,16
,知,306,17
,ら,306,18
,NEW,306,19
子会社 の スキル シフト が しののめ 信用金庫 と 業務 提携 し まし た 。,子会社,307,0
,の,307,1
,スキル,307,2
,シフト,307,3
,が,307,4
,しののめ,307,5
,信用金庫,307,6
,と,307,7
,業務,307,8
,提携,307,9
,し,307,10
,まし,307,11
,た,307,12
,。,307,13
特定 保健 指導 サービス 事業 の 拡大 を 目指し 、 株式会社 オクタウェル と 業務 ・ 資本 提携,特定,308,0
,保健,308,1
,指導,308,2
,サービス,308,3
,事業,308,4
,の,308,5
,拡大,308,6
,を,308,7
,目指し,308,8
,、,308,9
,株式会社,308,10
,オクタウェル,308,11
,と,308,12
,業務,308,13
,・,308,14
,資本,308,15
,提携,308,16
子会社 の スキル シフト が しののめ 信用金庫 と 業務 連携 し まし た 。,子会社,309,0
,の,309,1
,スキル,309,2
,シフト,309,3
,が,309,4
,しののめ,309,5
,信用金庫,309,6
,と,309,7
,業務,309,8
,連携,309,9
,し,309,10
,まし,309,11
,た,309,12
,。,309,13
ＡＷＬ 株式会社 と の 資本 業務 提携 に関する お知らせ ( 133 KB ),ＡＷＬ,310,0
,株式会社,310,1
,と,310,2
,の,310,3
,資本,310,4
,業務,310,5
,提携,310,6
,に関する,310,7
,お知らせ,310,8
,(,310,9
,133,310,10
,KB,310,11
,),310,12
「 Eight 企業 向け プレミアム 」 と 「 hokan 」 業務 提携 を 発表 〜 機能 を 連携 し 、 保険 業界 の 生産 性 向上 を 推進 〜,「,311,0
,Eight,311,1
,企業,311,2
,向け,311,3
,プレミアム,311,4
,」,311,5
,と,311,6
,「,311,7
,hokan,311,8
,」,311,9
,業務,311,10
,提携,311,11
,を,311,12
,発表,311,13
,〜,311,14
,機能,311,15
,を,311,16
,連携,311,17
,し,311,18
,、,311,19
,保険,311,20
,業界,311,21
,の,311,22
,生産,311,23
,性,311,24
,向上,311,25
,を,311,26
,推進,311,27
,〜,311,28
金融 専門 紙 ニッキン に 、 子会社 スキル シフト の サービス と 地域 金融 機関 と の 業務 提携 について 掲載 さ れ まし た 。,金融,312,0
,専門,312,1
,紙,312,2
,ニッキン,312,3
,に,312,4
,、,312,5
,子会社,312,6
,スキル,312,7
,シフト,312,8
,の,312,9
,サービス,312,10
,と,312,11
,地域,312,12
,金融,312,13
,機関,312,14
,と,312,15
,の,312,16
,業務,312,17
,提携,312,18
,について,312,19
,掲載,312,20
,さ,312,21
,れ,312,22
,まし,312,23
,た,312,24
,。,312,25
～ AI / IoT を 活用 し た 音声 市場 に 向け て ～ ロボット スタート 社 と の 資本 業務 提携 契約 締結 の お知らせ,～,313,0
,AI,313,1
,/,313,2
,IoT,313,3
,を,313,4
,活用,313,5
,し,313,6
,た,313,7
,音声,313,8
,市場,313,9
,に,313,10
,向け,313,11
,て,313,12
,～,313,13
,ロボット,313,14
,スタート,313,15
,社,313,16
,と,313,17
,の,313,18
,資本,313,19
,業務,313,20
,提携,313,21
,契約,313,22
,締結,313,23
,の,313,24
,お知らせ,313,25
セブン & アイグループ の 株式会社 セブン・フィナンシャルサービス と 業務 提携 契約 を 締結,セブン,314,0
,&,314,1
,アイグループ,314,2
,の,314,3
,株式会社,314,4
,セブン・フィナンシャルサービス,314,5
,と,314,6
,業務,314,7
,提携,314,8
,契約,314,9
,を,314,10
,締結,314,11
"中古 車 輸出 プラットフォーム の パイオニア TCV 、 共有 在庫 90 , 000 台 を 保有 する エル・エー・ピー と 業務 提携 契約 を 締結",中古,315,0
,車,315,1
,輸出,315,2
,プラットフォーム,315,3
,の,315,4
,パイオニア,315,5
,TCV,315,6
,、,315,7
,共有,315,8
,在庫,315,9
,90,315,10
,",",315,11
,000,315,12
,台,315,13
,を,315,14
,保有,315,15
,する,315,16
,エル・エー・ピー,315,17
,と,315,18
,業務,315,19
,提携,315,20
,契約,315,21
,を,315,22
,締結,315,23
連結 子会社 の 異動 （ 株式 譲渡 ） に関する 基本 合意 書 締結 の お知らせ,連結,316,0
,子会社,316,1
,の,316,2
,異動,316,3
,（,316,4
,株式,316,5
,譲渡,316,6
,）,316,7
,に関する,316,8
,基本,316,9
,合意,316,10
,書,316,11
,締結,316,12
,の,316,13
,お知らせ,316,14
日本 企業 の 欧米 人材 等 の 採用 支援 と 、 国内 大学 の 留学生 募集 支援 を 強化 ～ アクセス グループ と フォースバレー・コンシェルジュ ㈱ が 業務 提携 ～,日本,317,0
,企業,317,1
,の,317,2
,欧米,317,3
,人材,317,4
,等,317,5
,の,317,6
,採用,317,7
,支援,317,8
,と,317,9
,、,317,10
,国内,317,11
,大学,317,12
,の,317,13
,留学生,317,14
,募集,317,15
,支援,317,16
,を,317,17
,強化,317,18
,～,317,19
,アクセス,317,20
,グループ,317,21
,と,317,22
,フォースバレー・コンシェルジュ,317,23
,㈱,317,24
,が,317,25
,業務,317,26
,提携,317,27
,～,317,28
（ 開示 事項 の 経過 ） 業務 提携 に関する お知らせ,（,318,0
,開示,318,1
,事項,318,2
,の,318,3
,経過,318,4
,）,318,5
,業務,318,6
,提携,318,7
,に関する,318,8
,お知らせ,318,9
連結 子会社 の 異動 （ 株式 譲渡 ） に関する 基本 合意 書 締結 の お知らせ,連結,319,0
,子会社,319,1
,の,319,2
,異動,319,3
,（,319,4
,株式,319,5
,譲渡,319,6
,）,319,7
,に関する,319,8
,基本,319,9
,合意,319,10
,書,319,11
,締結,319,12
,の,319,13
,お知らせ,319,14
株式 取得 （ 子会社 化 ） に関する 基本 合意 書 締結 の お知らせ,株式,320,0
,取得,320,1
,（,320,2
,子会社,320,3
,化,320,4
,）,320,5
,に関する,320,6
,基本,320,7
,合意,320,8
,書,320,9
,締結,320,10
,の,320,11
,お知らせ,320,12
子会社 の スキル シフト が トーコンホールディングス と 業務 提携 し 、 副業 人材 活用 支援 を 開始 し まし た 。,子会社,321,0
,の,321,1
,スキル,321,2
,シフト,321,3
,が,321,4
,トーコンホールディングス,321,5
,と,321,6
,業務,321,7
,提携,321,8
,し,321,9
,、,321,10
,副業,321,11
,人材,321,12
,活用,321,13
,支援,321,14
,を,321,15
,開始,321,16
,し,321,17
,まし,321,18
,た,321,19
,。,321,20
子会社 の スキル シフト が トーコンホールディング と 業務 提携 し 、 副業 人材 活用 支援 を 開始 し まし た 。,子会社,322,0
,の,322,1
,スキル,322,2
,シフト,322,3
,が,322,4
,トーコンホールディング,322,5
,と,322,6
,業務,322,7
,提携,322,8
,し,322,9
,、,322,10
,副業,322,11
,人材,322,12
,活用,322,13
,支援,322,14
,を,322,15
,開始,322,16
,し,322,17
,まし,322,18
,た,322,19
,。,322,20
『 資本 ・ 業務 提携 の 強化 に関する お知らせ 』 を 発表 し まし た,『,323,0
,資本,323,1
,・,323,2
,業務,323,3
,提携,323,4
,の,323,5
,強化,323,6
,に関する,323,7
,お知らせ,323,8
,』,323,9
,を,323,10
,発表,323,11
,し,323,12
,まし,323,13
,た,323,14
株式会社 モンスター ・ ラボ と の 資本 業務 提携 に関する お知らせ,株式会社,324,0
,モンスター,324,1
,・,324,2
,ラボ,324,3
,と,324,4
,の,324,5
,資本,324,6
,業務,324,7
,提携,324,8
,に関する,324,9
,お知らせ,324,10
グローバル 人材 育成 分野 における マーサージャパン 株式会社 と の 業務 提携 締結 に関する お知らせ ( 322 KB ),グローバル,325,0
,人材,325,1
,育成,325,2
,分野,325,3
,における,325,4
,マーサージャパン,325,5
,株式会社,325,6
,と,325,7
,の,325,8
,業務,325,9
,提携,325,10
,締結,325,11
,に関する,325,12
,お知らせ,325,13
,(,325,14
,322,325,15
,KB,325,16
,),325,17
SUGAR 株式会社 と の 資本 業務 提携 の お知らせ,SUGAR,326,0
,株式会社,326,1
,と,326,2
,の,326,3
,資本,326,4
,業務,326,5
,提携,326,6
,の,326,7
,お知らせ,326,8
株式会社 大木 と の 業務 提携 に関する お知らせ PDF,株式会社,327,0
,大木,327,1
,と,327,2
,の,327,3
,業務,327,4
,提携,327,5
,に関する,327,6
,お知らせ,327,7
,PDF,327,8
アイスタディ と IR 動画 分野 で 業務 提携,アイスタディ,328,0
,と,328,1
,IR,328,2
,動画,328,3
,分野,328,4
,で,328,5
,業務,328,6
,提携,328,7
株式会社 ＮＳＤ と の 資本 提携 合意 に関する お知らせ （ 140 KB ）,株式会社,329,0
,ＮＳＤ,329,1
,と,329,2
,の,329,3
,資本,329,4
,提携,329,5
,合意,329,6
,に関する,329,7
,お知らせ,329,8
,（,329,9
,140,329,10
,KB,329,11
,）,329,12
株式 取得 （ 子会社 化 ） に関する 株式 譲渡 契約 書 締結 の お知らせ,株式,330,0
,取得,330,1
,（,330,2
,子会社,330,3
,化,330,4
,）,330,5
,に関する,330,6
,株式,330,7
,譲渡,330,8
,契約,330,9
,書,330,10
,締結,330,11
,の,330,12
,お知らせ,330,13
ClipLine 株式会社 と の 業務 提携 に関する お知らせ,ClipLine,331,0
,株式会社,331,1
,と,331,2
,の,331,3
,業務,331,4
,提携,331,5
,に関する,331,6
,お知らせ,331,7
飼料 会社 ２ 社 と の 資本 業務 提携 に関する お知らせ,飼料,332,0
,会社,332,1
,２,332,2
,社,332,3
,と,332,4
,の,332,5
,資本,332,6
,業務,332,7
